0,1,2,3,4,5,6,7
3.7934150171418177,-1.590696276365762,0.4864411353557703,2.5764434479096407,-0.09471022107486991,1.252834521736591,1.958618775732793,-2.260096605930318
-1.6983267484842455,-0.7173705331916598,-0.6239024495474768,0.19363480268782426,1.8213490051729277,0.669566701091063,0.820540609481441,-0.31366910127912906
-0.8262450899041924,-1.462193582732708,-1.7215885523767396,0.11666815155782607,-1.4453398089226481,0.9197775983743247,-0.08227829768570698,1.411473516951575
2.359529169076729,-1.4791840400703233,-0.2155136195022931,-2.4512710310345676,-0.5240867738618692,-0.5055511968145296,-0.20457535849806285,0.3177360126544328
1.1482409933659576,-0.39428810237534223,-0.641540706533967,-1.7756284209544169,-0.19551052695897578,-0.37590995781944975,-0.9014805842489825,-0.883320430523157
-0.19133757819510874,1.3900778414183248,-0.7740447522604887,0.2504203984899828,-1.4791583819164449,-0.18726360557998942,-1.7184435090506507,-1.1736031528956188
1.628960645391443,4.464455755035679,1.4269337080068347,-3.6099207255750514,-0.5344688755309329,0.9694036878954342,0.06805400410317664,1.1085359968747432
1.1114594193860223,1.7362001800114677,-1.8829291731124436,-0.1044233860494091,-0.8033280907642879,0.3772556541169985,-1.1548850371279058,0.6872254167751647
2.5656982235286994,-2.062630069029527,-0.021468298995555423,-0.6207545377671674,1.743408844861474,0.48806087915943447,-0.39049463463646117,0.9076523661851696
-4.670231800205319,1.6066675264582861,-0.11722832592212902,0.3146546820960447,-0.1841691841003316,-1.2919152285213706,0.39125091900139153,-0.22137476827527786
5.937720719318771,-0.7887127767619235,-0.010340376145348459,-0.07172095429615127,0.7016305838363479,-0.356947974502674,0.49752312145666844,0.9198997128736289
3.319517267309869,0.9623180931969251,-0.4884369798277915,-2.8609247010637295,0.11203296300731444,-1.0353934010649928,0.2623498178723563,0.35907948403775
2.7179085657323334,-2.4983328024641023,0.6857663596666707,-1.8702583440350606,0.1200621420664487,1.0896442636179802,-1.0585215075365282,0.3948548299747721
-3.88906039829946,-0.11051650972582565,0.8497508886010209,0.9535929391081345,0.7810465204290471,-0.13243437264014507,0.10813782945119185,0.21701757994326323
-3.0456968831540876,-0.6428683512512696,-0.0019289367352449448,-2.1659000994945137,-0.9144528005615149,2.558564061236199,1.6395412626324017,-0.10101438283213464
-3.1557894485299642,-0.8027660302707634,1.7888780852077786,0.8163030847234617,-0.8256947397614118,-0.8702553023192852,-2.443616383939564,-1.3798019584666843
-2.6628892366007926,-0.005063358266335936,-1.687777245981556,0.7828223672473946,1.1617872037261225,0.7257566332273405,-1.4825906863842775,-0.24907943620440154
-4.285824966656732,-0.39680005442164584,0.7985459789728222,0.8039009425105895,0.2138586748652635,-0.34403090946314674,0.14056590997372648,0.085995903968733
4.240603060917821,2.453410815368628,-0.1334404934395884,-1.2649555576605545,3.038346273747935,1.6853387330691814,0.4704777377176321,0.654225542012376
-2.1252692592360223,-0.46238329283490637,-0.0718105464478434,-2.044082485725601,-1.7018284384406488,3.0654708582975165,-0.2571402672175953,-1.8686580256456375
-3.8764112772927692,-0.9686270883979882,-0.5647149359207776,-1.5405346884232103,-0.6810396784662437,1.6410683435469218,1.9829626505985198,0.11743828125493115
1.794757709912335,-2.3772920899379995,0.11373034136977375,-0.2918634822509003,1.4602052428166827,0.5456464243087639,-0.29422300571256244,-0.5218522030823263
3.6443672977952057,-0.9314147671923091,-0.3739232468172317,1.8126254256770309,-0.8356366160924267,-0.3454574021464971,2.391087842179332,-2.6113428641544307
0.09185355995334264,-1.1436169746344296,-1.3068522250292702,-0.9697627313735283,-2.174377898372351,0.13117511258193224,-0.36407025131624876,-1.1258720302519825
-1.1065387099964543,1.553612023918234,3.5558209236997906,-0.8497523495167436,0.7407251642712983,1.6288247414710668,0.19834272062847533,0.17451485628209662
-3.121458794331439,-0.13490274015517503,-1.0994356392003553,0.4551249402898975,0.9540717209969052,0.7811268391299142,-0.2964867892193827,-0.6857025615665724
1.1315097074435014,-2.110505366552086,0.2783065770129972,-0.8512704519793814,0.5686733841115236,0.7869349041426338,-0.9152803870063065,-0.6439610036657212
2.002355533557878,-1.1002099434635708,-0.23748069379776818,-1.627975163217579,-0.09122373953306265,-1.1008180467603028,-0.3217813782846129,-1.0289336971984766
-0.24848896625381778,-1.1785916809793413,2.112081643257146,1.647342156532274,-1.8938148307328213,0.3499500972676769,-0.9227648871731609,0.5680279920095935
-2.4733024419544227,1.3834599122007374,-1.0099878365221964,-1.050316451647291,-0.15617599132169932,-0.13572478338578564,0.2552137328329242,-0.5414903792399363
